timestamp_now1,timestamp_start1,callback1,timestamp_now2,timestamp_start2,callback2
1642429126.558249129,1642429126.2972560602,0.193433,1642429126.564973161,1642429126.2979233138,0.145663
1642429126.658420689,1642429126.3072562068,0.206320,1642429126.664925022,1642429126.3079281907,0.142834
1642429126.758241943,1642429126.3172557059,0.192117,1642429126.764927811,1642429126.3179278280,0.147959
1642429126.858312640,1642429126.3272563567,0.210387,1642429126.864941275,1642429126.3279280408,0.142807
1642429126.958310010,1642429126.3372562533,0.190613,1642429126.964918329,1642429126.3379320620,0.147165
1642429127.058302276,1642429127.3472541712,0.210933,1642429127.064887781,1642429127.3479319757,0.141949
1642429127.158311396,1642429127.3572542759,0.188751,1642429127.164924671,1642429127.3579233104,0.147041
1642429127.258327229,1642429127.3672566998,0.202903,1642429127.264853289,1642429127.3679278234,0.142398
1642429127.358368489,1642429127.3772564654,0.175823,1642429127.364838569,1642429127.3779267412,0.144762
1642429127.458182005,1642429127.3872563937,0.271309,1642429127.464880217,1642429127.3879311932,0.142455
1642429127.558268145,1642429127.3972540162,0.193027,1642429127.564900940,1642429127.3979210570,0.147332
1642429127.658286335,1642429127.4072566516,0.210460,1642429127.665087600,1642429127.4079282686,0.142330
1642429127.758182293,1642429127.4172566173,0.194879,1642429127.764837421,1642429127.4179278014,0.146600
1642429127.858265745,1642429127.4272569843,0.206088,1642429127.864839217,1642429127.4279283500,0.144698
1642429127.958333566,1642429127.077602177,0.189247,1642429127.964875847,1642429127.084353667,0.147778
1642429128.058260416,1642429128.177606557,0.203293,1642429128.064989865,1642429128.184349852,0.142711
1642429128.158368884,1642429128.277641352,0.191720,1642429128.164866035,1642429128.284351246,0.144043
1642429128.258273048,1642429128.377613140,0.225949,1642429128.264866902,1642429128.384352016,0.141836
1642429128.358291221,1642429128.477586419,0.191104,1642429128.364873214,1642429128.484357131,0.147597
1642429128.458185046,1642429128.577604089,0.223100,1642429128.464870729,1642429128.584352259,0.187105
1642429128.558362438,1642429128.677607539,0.192210,1642429128.564872389,1642429128.684351624,0.148913
1642429128.658281735,1642429128.777617319,0.206089,1642429128.664880049,1642429128.784350518,0.142839
1642429128.758350880,1642429128.877610588,0.190708,1642429128.764867632,1642429128.884353398,0.149129
1642429128.858361789,1642429128.977635947,0.203705,1642429128.864883240,1642429128.984352034,0.141654
1642429128.958285958,1642429128.1077610670,0.191131,1642429128.964889850,1642429128.1084352870,0.145380
1642429129.058366935,1642429129.1177627870,0.208413,1642429129.064884661,1642429129.1184353920,0.141942
1642429129.158297087,1642429129.1277613466,0.195552,1642429129.164924329,1642429129.1284263965,0.147873
1642429129.258343362,1642429129.1377616984,0.218192,1642429129.264878698,1642429129.1384355393,0.143501
1642429129.358100349,1642429129.1477483712,0.189060,1642429129.364922017,1642429129.1484265688,0.157098
1642429129.458592636,1642429129.1577902093,0.206503,1642429129.464933745,1642429129.1584263860,0.142096
1642429129.558268872,1642429129.1677611470,0.189068,1642429129.564916527,1642429129.1684265750,0.199459
1642429129.658358904,1642429129.1777619225,0.205000,1642429129.664921838,1642429129.1784263213,0.141927
1642429129.758351366,1642429129.1877614549,0.192401,1642429129.764918843,1642429129.1884264302,0.144210
1642429129.858288792,1642429129.1977614918,0.211237,1642429129.864917321,1642429129.1984266199,0.142251
1642429129.958337498,1642429129.2077612057,0.192819,1642429129.964918023,1642429129.2084266632,0.148383
1642429130.058368525,1642429130.2177636206,0.204182,1642429130.064842220,1642429130.2184313345,0.142860
1642429130.158310190,1642429130.2277615648,0.192767,1642429130.164848011,1642429130.2284309263,0.148789
1642429130.258351875,1642429130.2377614922,0.205988,1642429130.264877933,1642429130.2384344529,0.141606
1642429130.358370840,1642429130.2477614754,0.193325,1642429130.364838914,1642429130.2484306472,0.148111
1642429130.458354209,1642429130.2577625145,0.210876,1642429130.464915330,1642429130.2584264889,0.144246
1642429130.557974939,1642429130.2677458893,0.193349,1642429130.564917090,1642429130.2684263526,0.145460
1642429130.658361589,1642429130.2777621827,0.279173,1642429130.664840799,1642429130.2784310199,0.142903
1642429130.758372051,1642429130.2877624052,0.188010,1642429130.764851599,1642429130.2884313387,0.148231
1642429130.858354087,1642429130.2977626403,0.213321,1642429130.864881557,1642429130.2984341182,0.141305
1642429130.958360419,1642429130.3077624909,0.192352,1642429130.964889730,1642429130.3084352940,0.147481
1642429131.058346523,1642429131.3177606579,0.223223,1642429131.064887367,1642429131.3184346401,0.142683
1642429131.158361787,1642429131.3277623764,0.192653,1642429131.164886030,1642429131.3284352031,0.222923
1642429131.258273406,1642429131.3377587410,0.205679,1642429131.264986217,1642429131.3384322813,0.142079
1642429131.358313966,1642429131.3477624231,0.191032,1642429131.364920638,1642429131.3484265221,0.144167
1642429131.458362169,1642429131.3577627142,0.204668,1642429131.464915573,1642429131.3584263364,0.142498
1642429131.558063465,1642429131.3677457114,0.190469,1642429131.564925478,1642429131.3684264589,0.147986
1642429131.658363548,1642429131.3777631689,0.209857,1642429131.664850843,1642429131.3784316192,0.190080
1642429131.758361596,1642429131.3877626448,0.189385,1642429131.764838810,1642429131.3884312701,0.148633
1642429131.858360423,1642429131.3977625850,0.216484,1642429131.864872616,1642429131.3984340978,0.142247
1642429131.958362534,1642429131.4077627590,0.180973,1642429131.964884801,1642429131.4084343513,0.148010
1642429132.058377342,1642429132.4177633624,0.220154,1642429132.064888636,1642429132.4184353303,0.142738
1642429132.158442727,1642429132.4277631794,0.194222,1642429132.164965245,1642429132.4284341157,0.144960
1642429132.258298047,1642429132.082661819,0.216596,1642429132.264863811,1642429132.089377033,0.142089
1642429132.358113337,1642429132.182497593,0.189326,1642429132.364857008,1642429132.189374010,0.148339
1642429132.458369111,1642429132.282670694,0.206335,1642429132.464866466,1642429132.289377697,0.142942
1642429132.558386255,1642429132.382664779,0.192381,1642429132.564873532,1642429132.389387778,0.148852
1642429132.658270791,1642429132.482642047,0.212933,1642429132.664876429,1642429132.489382579,0.142604
1642429132.758298555,1642429132.582625583,0.251015,1642429132.764874229,1642429132.589380350,0.147692
1642429132.858044281,1642429132.682494430,0.208445,1642429132.864904577,1642429132.689299162,0.142236
1642429132.958388690,1642429132.782676893,0.189604,1642429132.964875705,1642429132.789384894,0.146126
1642429133.058366275,1642429133.882677495,0.229850,1642429133.064868376,1642429133.889380300,0.142501
1642429133.158376257,1642429133.982670725,0.227932,1642429133.164901160,1642429133.989299686,0.154683
1642429133.258269327,1642429133.1082616395,0.227631,1642429133.264974390,1642429133.1089358243,0.141764
1642429133.358398235,1642429133.1182672681,0.226922,1642429133.364848779,1642429133.1189345998,0.149652
1642429133.458587800,1642429133.1282957379,0.227285,1642429133.464917977,1642429133.1289298792,0.142668
1642429133.558382673,1642429133.1382669586,0.231436,1642429133.564915802,1642429133.1389299395,0.147902
1642429133.658374501,1642429133.1482672303,0.227516,1642429133.664976098,1642429133.1489353886,0.142961
1642429133.758375458,1642429133.1582676225,0.228113,1642429133.765010546,1642429133.1589392493,0.187195
1642429133.858373713,1642429133.1682671988,0.212471,1642429133.864783245,1642429133.1689284143,0.141940
1642429133.958374467,1642429133.1782670855,0.222662,1642429133.965276372,1642429133.1789505513,0.147930
1642429134.058358459,1642429134.1882667131,0.228248,1642429134.065003786,1642429134.1889507797,0.142514
1642429134.158288381,1642429134.1982617376,0.227129,1642429134.165011929,1642429134.1989436755,0.149433
1642429134.258350496,1642429134.2082648931,0.228308,1642429134.264893586,1642429134.2089390367,0.142015
1642429134.358388418,1642429134.2182671193,0.225802,1642429134.364998212,1642429134.2189377499,0.147984
1642429134.458315572,1642429134.2282666462,0.213756,1642429134.464917840,1642429134.2289298447,0.143681
1642429134.558361999,1642429134.2382654173,0.229317,1642429134.564860891,1642429134.2389355896,0.145123
1642429134.658373956,1642429134.2482669486,0.174914,1642429134.664886070,1642429134.2489386373,0.141445
1642429134.758259226,1642429134.2582592392,0.179281,1642429134.764867435,1642429134.2589379642,0.147324
1642429134.858370119,1642429134.2682672082,0.218644,1642429134.864893843,1642429134.2689386170,0.142418
1642429134.958363652,1642429134.2782669333,0.176308,1642429134.964878643,1642429134.2789381373,0.146990
1642429135.058123289,1642429135.2882566682,0.172991,1642429135.064887350,1642429135.2889382572,0.142454
1642429135.158374816,1642429135.2982669300,0.176601,1642429135.164875511,1642429135.2989377939,0.147416
1642429135.258285503,1642429135.3082620300,0.174668,1642429135.264982877,1642429135.3089361470,0.141893
1642429135.358390261,1642429135.3182643641,0.175909,1642429135.364908851,1642429135.3189292708,0.143806
1642429135.458384705,1642429135.3282671947,0.178530,1642429135.464914051,1642429135.3289297150,0.141904
1642429135.558115744,1642429135.3382490227,0.177583,1642429135.564917722,1642429135.3389297632,0.147234
1642429135.658370698,1642429135.3482668929,0.179512,1642429135.664838432,1642429135.3489346889,0.141505
1642429135.758356408,1642429135.3582646269,0.177297,1642429135.764885674,1642429135.3589389546,0.147256
1642429135.858354968,1642429135.3682650798,0.174141,1642429135.864887369,1642429135.3689388093,0.148449
1642429135.958346570,1642429135.3782645181,0.221352,1642429135.964885807,1642429135.3789385505,0.147585
1642429136.058255099,1642429136.3882593210,0.191108,1642429136.064888034,1642429136.3889382087,0.143861
1642429136.158356805,1642429136.3982649255,0.178284,1642429136.164884942,1642429136.3989386648,0.143771
1642429136.258351042,1642429136.4082650125,0.176944,1642429136.264874768,1642429136.4089377795,0.142304
1642429136.358307727,1642429136.4182591417,0.177321,1642429136.364889826,1642429136.4189283282,0.147510
1642429136.458341360,1642429136.4282636782,0.177849,1642429136.464923946,1642429136.4289298022,0.143591
1642429136.558317624,1642429136.087663649,0.179798,1642429136.564898808,1642429136.094328666,0.149251
1642429136.658301101,1642429136.187660107,0.176672,1642429136.664895311,1642429136.194329781,0.141691
1642429136.758112704,1642429136.287516929,0.152140,1642429136.764890867,1642429136.294330268,0.146904
1642429136.858398248,1642429136.387677286,0.175403,1642429136.864805776,1642429136.394374226,0.142396
1642429136.958343127,1642429136.487674666,0.177460,1642429136.964801767,1642429136.494379094,0.186909
1642429137.058287661,1642429137.587620768,0.173657,1642429137.064797955,1642429137.594377452,0.141547
1642429137.158350832,1642429137.687677070,0.176446,1642429137.164881985,1642429137.694306408,0.146816
1642429137.258124832,1642429137.787529756,0.174043,1642429137.264970453,1642429137.794323274,0.141933
1642429137.358116197,1642429137.887530580,0.177054,1642429137.364890440,1642429137.894329558,0.147143
1642429137.458108564,1642429137.987524936,0.175932,1642429137.464881581,1642429137.994323936,0.141296
1642429137.558104943,1642429137.1087516519,0.177580,1642429137.564920142,1642429137.1094331162,0.147223
1642429137.658126090,1642429137.1187514300,0.175350,1642429137.665027819,1642429137.1194328694,0.141821
1642429137.758089761,1642429137.1287517875,0.152960,1642429137.764918099,1642429137.1294330828,0.142441
1642429137.858079447,1642429137.1387513101,0.176199,1642429137.864923590,1642429137.1394332620,0.144281
1642429137.958114472,1642429137.1487521401,0.149766,1642429137.964924910,1642429137.1494332258,0.152389
1642429138.058010900,1642429138.1587496266,0.233723,1642429138.064906998,1642429138.1594330255,0.147140
1642429138.158153029,1642429138.1687558410,0.149766,1642429138.164917881,1642429138.1694330633,0.146905
1642429138.258380297,1642429138.1787778358,0.175835,1642429138.264828687,1642429138.1794374018,0.142042
1642429138.358411081,1642429138.1887727435,0.149486,1642429138.364802916,1642429138.1894364559,0.145886
1642429138.458156970,1642429138.1987648310,0.180056,1642429138.464889706,1642429138.1994305021,0.143435
1642429138.558317935,1642429138.2087707873,0.151918,1642429138.564922920,1642429138.2094332027,0.145196
1642429138.658339776,1642429138.2187702324,0.177194,1642429138.664910597,1642429138.2194329368,0.142203
1642429138.758237332,1642429138.2287649059,0.149928,1642429138.764915640,1642429138.2294327314,0.147640
1642429138.858338377,1642429138.2387705870,0.175708,1642429138.864802078,1642429138.2394349081,0.141871
1642429138.958345551,1642429138.2487702625,0.150836,1642429138.964916718,1642429138.2494326586,0.147350
1642429139.058503303,1642429139.2587685617,0.176282,1642429139.064830045,1642429139.2594377395,0.187155
1642429139.158431893,1642429139.2687705482,0.175584,1642429139.164826653,1642429139.2694372667,0.150714
1642429139.258508908,1642429139.2787707970,0.175449,1642429139.264825282,1642429139.2794373973,0.142300
1642429139.358468095,1642429139.2887703433,0.173927,1642429139.364868081,1642429139.2894416676,0.142834
1642429139.458462713,1642429139.2987704603,0.175210,1642429139.464862896,1642429139.2994418232,0.141126
1642429139.558130840,1642429139.3087529055,0.175084,1642429139.564991910,1642429139.3094418778,0.146783
1642429139.658502279,1642429139.3187708211,0.179937,1642429139.664861302,1642429139.3194406932,0.141784
1642429139.758502446,1642429139.3287701677,0.176564,1642429139.764875701,1642429139.3294415272,0.147768
1642429139.858480682,1642429139.3387705046,0.176604,1642429139.864878793,1642429139.3394413804,0.142126
1642429139.958480870,1642429139.3487702778,0.149885,1642429139.964883218,1642429139.3494410300,0.147418
1642429140.058288290,1642429140.3587629171,0.176186,1642429140.064873819,1642429140.3594408080,0.141911
1642429140.158491822,1642429140.3687700831,0.195482,1642429140.164891468,1642429140.3694317512,0.143250
1642429140.258484686,1642429140.3787707353,0.175084,1642429140.265210189,1642429140.3794390060,0.142224
1642429140.358486443,1642429140.3887702216,0.149544,1642429140.365134282,1642429140.3894569856,0.146199
1642429140.458466476,1642429140.3987701133,0.176556,1642429140.464829060,1642429140.3994385414,0.143417
1642429140.558481522,1642429140.4087704401,0.149489,1642429140.564873221,1642429140.4094420298,0.147958
1642429140.658460970,1642429140.4187702681,0.174532,1642429140.664979500,1642429140.4194415331,0.142168
1642429140.758363571,1642429140.4287704369,0.149080,1642429140.764864253,1642429140.4294416205,0.146212
1642429140.858376326,1642429140.092736786,0.174872,1642429140.864833650,1642429140.099448914,0.141937
1642429140.958367979,1642429140.192737081,0.150510,1642429140.964843400,1642429140.199449218,0.143480
1642429141.058378060,1642429141.292736401,0.181187,1642429141.064832224,1642429141.299450880,0.141793
1642429141.158382657,1642429141.392739199,0.149727,1642429141.164891691,1642429141.399451801,0.189258
1642429141.258317535,1642429141.492733315,0.211269,1642429141.265010744,1642429141.499358096,0.141461
1642429141.358412652,1642429141.592735598,0.173565,1642429141.364887607,1642429141.599356750,0.148440
1642429141.458328991,1642429141.692712352,0.190078,1642429141.464913838,1642429141.699367410,0.141271
1642429141.558379039,1642429141.792741832,0.174733,1642429141.564869955,1642429141.799362157,0.146909
1642429141.658359735,1642429141.892737972,0.175955,1642429141.664883461,1642429141.899361239,0.142360
1642429141.758355119,1642429141.992729908,0.173139,1642429141.764879356,1642429141.999363479,0.144296
1642429141.858393952,1642429141.1092719049,0.174962,1642429141.864918520,1642429141.1099362427,0.142376
1642429141.958352557,1642429141.1192710878,0.175957,1642429141.964909524,1642429141.1199358335,0.146845
1642429142.058340726,1642429142.1292708887,0.175252,1642429142.064871945,1642429142.1299424798,0.140905
1642429142.158290256,1642429142.1392689466,0.174646,1642429142.164897998,1642429142.1399341202,0.147515
1642429142.258121434,1642429142.1492557785,0.56539,1642429142.264926445,1642429142.1499363056,0.51045
1642429142.358376890,1642429142.1592714918,0.63367,1642429142.364916156,1642429142.1599363311,0.45740
1642429142.458327937,1642429142.1692708840,0.176029,1642429142.464921981,1642429142.1699362218,0.143139
1642429142.558142255,1642429142.1792570329,0.151751,1642429142.564911250,1642429142.1799365219,0.145016
1642429142.658337695,1642429142.1892706139,0.173988,1642429142.664920055,1642429142.1899365004,0.141973
1642429142.758356442,1642429142.1992734845,0.172510,1642429142.764927493,1642429142.1999364087,0.147821
1642429142.858117309,1642429142.2092642263,0.164977,1642429142.864918531,1642429142.2099364243,0.150812
1642429142.958117689,1642429142.2192555244,0.164727,1642429142.964902605,1642429142.2199351999,0.147793
1642429143.058342123,1642429143.2292718223,0.174559,1642429143.064919422,1642429143.2299363042,0.164529
1642429143.158448468,1642429143.2392742878,0.174326,1642429143.165032793,1642429143.2399361675,0.148345
1642429143.258346372,1642429143.2492735233,0.177231,1642429143.264923897,1642429143.2499362989,0.143126
1642429143.358324641,1642429143.2592685565,0.217933,1642429143.364917078,1642429143.2599362809,0.144014
1642429143.458154075,1642429143.2692568065,0.171415,1642429143.464921268,1642429143.2699362941,0.141904
1642429143.558136940,1642429143.2792573977,0.174609,1642429143.564982231,1642429143.2799423643,0.147264
1642429143.658343943,1642429143.2892733679,0.173742,1642429143.664913926,1642429143.2899362863,0.141277
1642429143.758302702,1642429143.2992741378,0.174470,1642429143.764847975,1642429143.2999414856,0.147153
1642429143.858370289,1642429143.3092733119,0.174376,1642429143.864843463,1642429143.3099406168,0.141104
1642429143.958269601,1642429143.3192680917,0.172543,1642429143.964908707,1642429143.3199363274,0.147247
1642429144.058350426,1642429144.3292736546,0.175528,1642429144.064981224,1642429144.3299423983,0.141078
1642429144.158154932,1642429144.3392580914,0.175209,1642429144.164917934,1642429144.3399361168,0.143512
1642429144.258353979,1642429144.3492738625,0.175700,1642429144.264913788,1642429144.3499363615,0.142084
1642429144.358360083,1642429144.3592732143,0.177223,1642429144.364934542,1642429144.3599363285,0.190186
1642429144.458362071,1642429144.3692740204,0.176002,1642429144.464851339,1642429144.3699413044,0.143277
1642429144.558359852,1642429144.3792739790,0.178361,1642429144.564887987,1642429144.3799449632,0.149297
1642429144.658353346,1642429144.3892739937,0.171467,1642429144.664888182,1642429144.3899453304,0.142501
1642429144.758348894,1642429144.3992735775,0.173886,1642429144.764890798,1642429144.3999448602,0.146830
1642429144.858360727,1642429144.4092745055,0.176045,1642429144.864887997,1642429144.4099449939,0.141681
1642429144.958310926,1642429144.4192737369,0.173223,1642429144.964888802,1642429144.4199450332,0.144041
1642429145.058338019,1642429145.4292738024,0.173444,1642429145.064883686,1642429145.004483976,0.141992
1642429145.158364381,1642429145.097769205,0.172671,1642429145.164883122,1642429145.104488198,0.147027
1642429145.258358024,1642429145.197770581,0.175365,1642429145.264865029,1642429145.204473925,0.142705
1642429145.358338293,1642429145.297713560,0.174835,1642429145.364884934,1642429145.304485865,0.147297
1642429145.458160481,1642429145.397611940,0.222831,1642429145.464882183,1642429145.404389197,0.142121
1642429145.558376418,1642429145.497772875,0.173584,1642429145.564906528,1642429145.504400120,0.148038
1642429145.658348733,1642429145.597766787,0.176157,1642429145.664898575,1642429145.604395878,0.141991
1642429145.758163431,1642429145.697620411,0.173690,1642429145.764889900,1642429145.704397809,0.147950
1642429145.858347724,1642429145.797766294,0.176694,1642429145.864895280,1642429145.804395744,0.141665
1642429145.958272695,1642429145.897756202,0.174668,1642429145.964885602,1642429145.904396400,0.153088
1642429146.058339741,1642429146.997745357,0.189690,1642429146.064854941,1642429146.1004448589,0.143765
1642429146.158332633,1642429146.1097737307,0.149477,1642429146.164851937,1642429146.1104445941,0.151985
1642429146.258218422,1642429146.1197685497,0.174510,1642429146.264898635,1642429146.1204489195,0.142102
1642429146.358151379,1642429146.1297590902,0.173696,1642429146.364832220,1642429146.1304436570,0.146274
1642429146.457969066,1642429146.1397408050,0.176098,1642429146.464918156,1642429146.1404396027,0.187311
1642429146.558214682,1642429146.1497697006,0.176065,1642429146.565162009,1642429146.1504397374,0.145172
1642429146.658127074,1642429146.1597611778,0.175641,1642429146.664911804,1642429146.1604396393,0.142487
1642429146.758360377,1642429146.1697749586,0.173951,1642429146.764955073,1642429146.1704455979,0.147820
1642429146.858284807,1642429146.1797735104,0.176844,1642429146.864909049,1642429146.1804396389,0.141916
1642429146.958130214,1642429146.1897592804,0.173890,1642429146.965094964,1642429146.1904462132,0.146553
1642429147.058338001,1642429147.1997752447,0.173126,1642429147.064871851,1642429147.2004480511,0.141944
1642429147.158350133,1642429147.2097756661,0.176913,1642429147.164874193,1642429147.2104482679,0.150681
1642429147.258234856,1642429147.2197720110,0.173669,1642429147.264883394,1642429147.2204480271,0.142428
1642429147.358360680,1642429147.2297697267,0.177664,1642429147.364889908,1642429147.2304485386,0.143797
1642429147.458316992,1642429147.2397760555,0.173670,1642429147.465013235,1642429147.2404488044,0.142066
1642429147.558229037,1642429147.2497616249,0.193929,1642429147.564921905,1642429147.2504397855,0.181914
1642429147.658422556,1642429147.2597739009,0.175501,1642429147.664924254,1642429147.2604394861,0.142626
1642429147.758165936,1642429147.2697690272,0.196816,1642429147.764917259,1642429147.2704395956,0.146694
1642429147.858050364,1642429147.2797596318,0.174597,1642429147.864978877,1642429147.2804454467,0.142685
1642429147.958396956,1642429147.2897769451,0.176307,1642429147.964990705,1642429147.2904483374,0.148075
1642429148.058420673,1642429148.2997771167,0.174240,1642429148.064992247,1642429148.3004467016,0.142573
1642429148.158127938,1642429148.3097617267,0.174492,1642429148.165031618,1642429148.3104512743,0.144347
1642429148.258359551,1642429148.3197774574,0.174278,1642429148.265092052,1642429148.3204574749,0.142402
1642429148.358352024,1642429148.3297769607,0.175835,1642429148.365025374,1642429148.3304444753,0.147001
1642429148.458341036,1642429148.3397766306,0.174764,1642429148.464846185,1642429148.3404356437,0.143466
1642429148.558370422,1642429148.3497770839,0.177909,1642429148.564994008,1642429148.3504465587,0.148668
1642429148.658366991,1642429148.3597700980,0.218532,1642429148.665113377,1642429148.3604503626,0.142121
1642429148.758322345,1642429148.3697766696,0.174626,1642429148.764887308,1642429148.3704394688,0.147236
1642429148.858316031,1642429148.3797768105,0.173733,1642429148.864885290,1642429148.3804393378,0.142797
1642429148.958319636,1642429148.3897773025,0.174791,1642429148.964898308,1642429148.3904394431,0.144560
1642429149.058319535,1642429149.3997768265,0.176251,1642429149.064891882,1642429149.4004395148,0.141507
1642429149.158312509,1642429149.4097766671,0.173459,1642429149.164874608,1642429149.4104392780,0.172536
1642429149.258317244,1642429149.4197772249,0.174608,1642429149.264883363,1642429149.4204395212,0.142237
1642429149.358234543,1642429149.002786928,0.174486,1642429149.364870698,1642429149.009417268,0.162694
1642429149.458304072,1642429149.102775519,0.178733,1642429149.465041691,1642429149.109586682,0.142051
1642429149.558323466,1642429149.202797882,0.174635,1642429149.564955070,1642429149.209492623,0.147190
1642429149.658332555,1642429149.302803306,0.177196,1642429149.664962229,1642429149.309495438,0.185418
1642429149.758297073,1642429149.402771393,0.176126,1642429149.764958218,1642429149.409496770,0.144708
1642429149.858316064,1642429149.502800125,0.174932,1642429149.864879599,1642429149.509426595,0.141720
1642429149.958315582,1642429149.602803750,0.174644,1642429149.964883449,1642429149.609428969,0.148018
1642429150.058300351,1642429150.702786257,0.174098,1642429150.064883178,1642429150.709427983,0.142354
1642429150.158314355,1642429150.802783926,0.178241,1642429150.164876514,1642429150.809426445,0.147028
1642429150.258313281,1642429150.902786945,0.174513,1642429150.264885075,1642429150.909428839,0.143043
1642429150.358309045,1642429150.1002789676,0.178986,1642429150.364875458,1642429150.1009425956,0.147104
1642429150.456736369,1642429150.1101862805,0.175319,1642429150.464281577,1642429150.1109096988,0.149395
1642429150.558092733,1642429150.1202633609,0.175889,1642429150.564826635,1642429150.1209422733,0.144780
1642429150.658217271,1642429150.1302763199,0.174749,1642429150.664884551,1642429150.1309426387,0.148460
1642429150.758090841,1642429150.1402631995,0.236269,1642429150.764892557,1642429150.1409428285,0.147629
1642429150.858114155,1642429150.1502684406,0.175960,1642429150.864890854,1642429150.1509427924,0.141570
1642429150.958192563,1642429150.1602764993,0.175512,1642429150.964881961,1642429150.1609426453,0.147996
1642429151.058310440,1642429151.1702814247,0.175942,1642429151.064892585,1642429151.1709430095,0.148005
1642429151.158389848,1642429151.1802833319,0.175098,1642429151.164892982,1642429151.1809428021,0.147598
1642429151.258403117,1642429151.1902817730,0.177085,1642429151.264895163,1642429151.1909426564,0.147815
1642429151.358402138,1642429151.2002825385,0.175470,1642429151.364876431,1642429151.2009427072,0.144067
1642429151.458289372,1642429151.2102829265,0.176168,1642429151.464854427,1642429151.2109427882,0.142139
1642429151.558151794,1642429151.2202671545,0.174515,1642429151.564851566,1642429151.2209426081,0.147998
1642429151.658316583,1642429151.2302818653,0.175959,1642429151.664857942,1642429151.2309425629,0.141668
1642429151.758371211,1642429151.2402802254,0.175348,1642429151.764859270,1642429151.2409428770,0.194137
1642429151.858355212,1642429151.2502782114,0.175914,1642429151.864977752,1642429151.2509492261,0.142874
1642429151.958426501,1642429151.2602801398,0.175273,1642429151.964887838,1642429151.2609425435,0.147369
1642429152.058415491,1642429152.2702802931,0.174141,1642429152.064897047,1642429152.2709425326,0.141828
1642429152.158234147,1642429152.2802727967,0.175086,1642429152.164952404,1642429152.2809493470,0.144094
1642429152.258376593,1642429152.2902787829,0.175736,1642429152.264868533,1642429152.2909487252,0.142065
1642429152.358445543,1642429152.3002782570,0.174598,1642429152.364978562,1642429152.3009487452,0.146651
1642429152.458437146,1642429152.3102785107,0.174056,1642429152.464979126,1642429152.3109494451,0.143231
1642429152.558458196,1642429152.3202788457,0.175867,1642429152.564973556,1642429152.3209487468,0.149486
1642429152.658459114,1642429152.3302788196,0.176001,1642429152.664968005,1642429152.3309484492,0.141238
1642429152.758425240,1642429152.3402783683,0.175025,1642429152.764966150,1642429152.3409490680,0.147361
1642429152.858422025,1642429152.3502774177,0.224372,1642429152.865222311,1642429152.3509520906,0.142224
1642429152.958292624,1642429152.3602772486,0.172810,1642429152.964957395,1642429152.3609481606,0.144349
1642429153.058107826,1642429153.3702631505,0.175390,1642429153.064963321,1642429153.3709489349,0.142575
1642429153.158267437,1642429153.3802747689,0.173064,1642429153.164993545,1642429153.3809512284,0.147572
1642429153.258429577,1642429153.3902802652,0.175701,1642429153.265044067,1642429153.3909453829,0.143169
1642429153.358454942,1642429153.4002801896,0.172473,1642429153.364868281,1642429153.4009396413,0.147863
1642429153.458197245,1642429153.4102732149,0.180196,1642429153.464967781,1642429153.4109553607,0.141183
1642429153.558425396,1642429153.4202798826,0.176059,1642429153.564902818,1642429153.4209503556,0.147330
1642429153.658423190,1642429153.007837546,0.175710,1642429153.664990740,1642429153.014631626,0.141501
1642429153.758436167,1642429153.107833466,0.174705,1642429153.764992115,1642429153.114616682,0.143847
1642429153.858420854,1642429153.207835752,0.166849,1642429153.865004954,1642429153.214613479,0.182164
1642429153.958451814,1642429153.307832795,0.165043,1642429153.964997572,1642429153.314586817,0.147246
1642429154.058415971,1642429154.407835465,0.176126,1642429154.065085535,1642429154.414541224,0.142361
1642429154.158397407,1642429154.507827224,0.174380,1642429154.164986288,1642429154.514551316,0.148177
1642429154.258406428,1642429154.607830201,0.174710,1642429154.265015251,1642429154.614547137,0.142140
1642429154.358508322,1642429154.707835855,0.179793,1642429154.364861755,1642429154.714462306,0.148542
1642429154.458476635,1642429154.807832071,0.175765,1642429154.464992317,1642429154.814512035,0.144196
1642429154.556131804,1642429154.906598195,0.174334,1642429154.563100224,1642429154.913457782,0.145523
1642429154.658430822,1642429154.1007828719,0.175894,1642429154.664983193,1642429154.1014508243,0.141920
1642429154.758467217,1642429154.1107837502,0.172942,1642429154.765014239,1642429154.1114523458,0.147237
1642429154.858467984,1642429154.1207834381,0.177581,1642429154.865004896,1642429154.1214516942,0.142266
1642429154.958388043,1642429154.1307833552,0.172793,1642429154.964874811,1642429154.1314547897,0.191531
1642429155.058383450,1642429155.1407815394,0.174725,1642429155.064923135,1642429155.1414545270,0.142157
1642429155.158352038,1642429155.1507833483,0.174631,1642429155.164979031,1642429155.1514523290,0.152637
1642429155.258366751,1642429155.1607833470,0.175734,1642429155.264970300,1642429155.1614516936,0.142893
1642429155.358387744,1642429155.1707832375,0.173242,1642429155.364878233,1642429155.1714541083,0.146361
1642429155.456527791,1642429155.1806777164,0.173166,1642429155.463744706,1642429155.1813779222,0.141960
1642429155.558283182,1642429155.1907799084,0.176225,1642429155.564985248,1642429155.1914560635,0.149067
1642429155.658267047,1642429155.2007782705,0.176610,1642429155.665004985,1642429155.2014558930,0.142628
1642429155.758409156,1642429155.2107830692,0.175609,1642429155.765009893,1642429155.2114569543,0.147571
