1642216791.908324838,1642216791.2911592595,0.31893
1642216791.996602814,1642216791.2999738809,0.37384
1642216792.105984857,1642216792.3109195080,0.32657
1642216792.179252011,1642216792.3181704169,0.38751
1642216792.311253933,1642216792.3314490188,0.31270
1642216792.377593705,1642216792.3380430723,0.36035
1642216792.507713739,1642216792.3510941372,0.41848
1642216792.580173890,1642216792.3582702549,0.43260
1642216792.707887004,1642216792.3711135955,0.31490
1642216792.780299812,1642216792.3782809647,0.58356
1642216792.908748983,1642216792.3911911760,0.34671
1642216792.982031429,1642216792.3984256001,0.39507
1642216793.110068238,1642216793.4112935761,0.32137
1642216793.175668476,1642216793.4178540562,0.42182
1642216793.310866697,1642216793.018932992,0.33651
1642216793.376826196,1642216793.084454056,0.39541
1642216793.508526913,1642216793.216948423,0.30363
1642216793.574670670,1642216793.282661371,0.38534
1642216793.709232285,1642216793.417379888,0.34486
1642216793.776100229,1642216793.483849375,0.50650
1642216793.911001285,1642216793.619267742,0.30460
1642216793.971538760,1642216793.679607690,0.48109
1642216794.105711281,1642216794.814030018,0.33421
1642216794.177487380,1642216794.884555879,0.46264
1642216794.311360660,1642216794.1018810510,0.31401
1642216794.377262536,1642216794.1084196530,0.54018
1642216794.509148505,1642216794.1216583159,0.35864
1642216794.604550687,1642216794.1312000592,0.64802
1642216794.684698975,1642216794.1391470690,0.31270
1642216794.808229833,1642216794.1515525816,0.70322
1642216794.881161058,1642216794.1587833178,0.41943
1642216795.010985171,1642216795.1718372887,0.50057
1642216795.079916553,1642216795.1786618663,0.30750
1642216795.209699259,1642216795.1917190372,0.65436
1642216795.277442669,1642216795.1984564592,0.32082
1642216795.409819022,1642216795.2117244730,0.49313
1642216795.480220704,1642216795.2186472515,0.30593
1642216795.611475087,1642216795.2318724385,0.48915
1642216795.681327831,1642216795.2387794214,0.32098
1642216795.809979022,1642216795.2517373353,0.44972
1642216795.876749475,1642216795.2583594508,0.31641
1642216795.986749781,1642216795.2694169447,0.51739
1642216796.111519157,1642216796.2818789951,0.33916
1642216796.177699759,1642216796.2884682303,0.49801
1642216796.307741954,1642216796.3015004277,0.30524
1642216796.384028919,1642216796.3090435083,0.50078
1642216796.509613764,1642216796.3217060024,0.33381
1642216796.577700324,1642216796.3284467041,0.50490
1642216796.708657826,1642216796.3416082693,0.30769
1642216796.778762426,1642216796.3485628335,0.68973
1642216796.908484039,1642216796.3615930389,0.29631
1642216796.977670285,1642216796.3684461820,0.37020
1642216797.111992420,1642216797.3819273752,0.30791
1642216797.176731402,1642216797.3883468512,0.42177
1642216797.309348619,1642216797.4016750925,0.35706
1642216797.381317465,1642216797.4087832870,0.37604
,,0.30427
,,0.35842
,,0.32682
,,0.37281
,,0.30824
,,0.36356
,,0.33644
,,0.34746
,,0.30182
,,0.36323
,,0.34260
,,0.38013
,,0.31181
,,0.39635
,,0.43252
,,0.32984
,,0.31563
,,0.36207
,,0.33183
,,0.37361
,,0.31282
,,0.37947
,,0.34879
,,0.34402
,,0.31060
,,0.38126
,,0.31514
,,0.38227
,,0.34817
,,0.38061
,,0.30554
,,0.37700
,,0.35412
,,0.37036
,,0.31145
,,0.36187
,,0.44589
,,0.37373
,,0.33715
,,0.40278
,,0.32281
,,0.36580
,,0.30848
,,0.37687
,,0.31357
,,0.37652
,,0.31272
,,0.37963
,,0.34677
,,0.37317
,,0.31001
,,0.37705
,,0.34692
,,0.42157
,,0.30883
,,0.57098
,,0.34426
,,0.49670
,,0.31545
,,0.36024
,,0.30989
,,0.38418
,,0.31244
,,0.54353
,,0.34036
,,0.37542
,,0.30689
,,0.40062
,,0.36214
,,0.37782
,,0.30716
,,0.37992
,,0.31177
,,0.38148
,,0.34537
,,0.36793
,,0.31620
,,0.38260
,,0.39782
,,0.38964
,,0.34146
,,0.38419
,,0.31734
,,0.42989
,,0.34412
,,0.38319
,,0.31170
,,0.42969
,,0.33808
,,0.38258
,,0.31726
,,0.38483
,,0.32006
,,0.38856
,,0.31511
,,0.41209
,,0.37445
,,0.38864
,,0.31029
,,0.39378
,,0.42272
,,0.51346
,,0.31868
,,0.42232
,,0.33047
,,0.39097
,,0.31219
,,0.42564
,,0.33611
,,0.38402
,,0.31761
,,0.38366
,,0.45452
,,0.38302
,,0.31030
,,0.39254
,,0.33866
,,0.38951
,,0.31429
,,0.56066
,,0.34031
,,0.46057
,,0.31148
,,0.38225
,,0.33211
,,0.32803
,,0.31644
,,0.37909
,,0.33915
,,0.38456
,,0.31040
,,0.36592
,,0.31386
,,0.38118
,,0.31998
,,0.39781
,,0.33364
,,0.38425
,,0.31952
,,0.40740
,,0.32998
,,0.37195
,,0.31018
,,0.59580
,,0.30812
,,0.39989
,,0.34401
,,0.37599
,,0.30533
,,0.41314
,,0.39791
,,0.37072
,,0.30450
,,0.53214
,,0.32683
,,0.37018
,,0.31785
,,0.37555
,,0.30692
,,0.37250
,,0.31104
,,0.41757
,,0.36062
,,0.49762
,,0.42338
,,0.41648
,,0.33961
,,0.36726
,,0.30205
,,0.36571
,,0.33600
,,0.34478
,,0.31615
,,0.38166
,,0.30779
,,0.38263
,,0.31806
,,0.36752
,,0.31512
,,0.38363
,,0.35030
,,0.36701
,,0.31161
,,0.37888
,,0.48774
,,0.37250
,,0.40725
,,0.38702
,,0.31845
,,0.38177
,,0.31325
,,0.37897
,,0.34938
,,0.36841
,,0.30847
,,0.37983
,,0.33801
,,0.36370
,,0.31110
,,0.40510
,,0.40348
